ID, ElapsedTime
6dee5434-ce91-4f7c-9271-328183407427, 0.6048722267150879
edc14f31-0ba2-4c9b-9437-b404fca9f609, 0.023092031478881836
45a69f05-67b3-48da-b96e-9c9c8949cbbf, 0.020895004272460938
0e8b458b-71bf-48dd-a146-4df2017a4150, 0.01933598518371582
ce3efe64-82a8-4f6c-8fb1-ed955b1456b5, 0.01991105079650879
dddc43f6-dbdb-4006-95f8-954b24461ad0, 0.01962733268737793
57291fc9-c9a7-4f96-bb3a-da5120694357, 0.022624731063842773
5f3f850a-4c56-47e2-bc5e-302f76932ab1, 0.01923990249633789
ef4d106b-47fd-4784-b54b-6816de707c72, 0.020142316818237305
a362741e-0081-4b83-82e1-1e9e74795546, 0.018920421600341797
448903e5-7a76-454c-80ee-73af077b8600, 0.020926475524902344
cf062822-36b6-4b4b-b93e-95fbb76064d0, 0.018869876861572266
6387cc8c-7d89-432a-8865-403a22594745, 0.018049955368041992
4d22f22b-53cc-47e6-b86b-802e2a7b0218, 0.018311500549316406
7762e9bb-8142-4100-8481-38d1d07d4c58, 0.023479700088500977
b5b37612-50aa-4296-a7e3-f0219f9bc5a6, 0.018925189971923828
8615a646-fe18-47d1-89fe-c5b4c0d877b8, 0.018313884735107422
dd24ba0b-b7c3-42a1-bb6e-5da5f9bfeecc, 0.017813444137573242
6ed1c4e3-73a9-4638-bff0-fb209f09205a, 0.0198514461517334
b742cf26-172c-4cc7-9d77-b576af44880a, 0.020069360733032227
1e8089a5-5923-45c9-8f17-c983d4b57ca1, 0.019449234008789062
096d2447-c72b-4459-8bcf-f9ebef6ed534, 0.020084381103515625
5ea862a8-467f-4c50-b71f-678460dd7d57, 0.01926136016845703
5c806a64-74d2-4de1-bd26-5169e94e84d2, 0.020505905151367188
50d34545-6e85-4f6b-9074-a528dd93e213, 0.01975274085998535
b4b85bbc-0dde-4411-ad11-819a29629b41, 0.019867897033691406
b6b8efd9-47f3-46e2-81f1-abab827f029c, 0.019481897354125977
e256700a-8ae9-4248-93b9-2fc846b249f5, 0.023909568786621094
6b71b369-9ba0-4b3a-84f9-76cbe58a995f, 0.0230557918548584
f042fba5-b73b-4291-b2fe-42b98681d94e, 0.02004837989807129
e53e2ca4-0879-4d59-8740-cdaf8a495aeb, 0.019798994064331055
1740fc04-c335-4083-8bd3-29ab2555d9db, 0.02059650421142578
816a9297-1bda-4abc-b951-2a0c0954d793, 0.019452333450317383
c893db29-e0f1-4b73-89bb-11ed7dd5c468, 0.02285170555114746
01c53692-6402-409d-a6a4-833535fc8f92, 0.02130603790283203
fcf7f5ab-5d8f-41d4-a8a6-e29cc2fe0ca4, 0.019069910049438477
7a29a716-d411-4397-b4f5-12b43e639b38, 0.01935577392578125
c9b9deb2-0e4d-4006-92e0-7ddef42f217b, 0.01991748809814453
909c5ac4-0281-4e18-839c-408d7a5b0159, 0.018205642700195312
238986d4-f181-4cde-aa24-c4227a92a5fd, 0.022420167922973633
c6fce15f-9cb6-47bb-a13d-e45fec2890ac, 0.020033836364746094
46179a28-1833-42f1-a274-d2a1369fffcc, 0.01876544952392578
d80d69b3-e280-45ff-b11d-e7d97a865446, 0.020041942596435547
545e4e7f-e557-4660-b331-dfb30f189511, 0.019491910934448242
3340d30e-5d8f-45cc-8b1a-e7f947a06e5d, 0.020527124404907227
e9646ed9-d648-4c03-9463-1cb8e3a509a3, 0.017357587814331055
2d310453-d17d-4c8f-ade4-922261c37bca, 0.01863551139831543
4feb5111-1fab-4f82-b49d-d692e2dae8b6, 0.018730640411376953
9b7150e0-978b-44ee-9c44-9a9afddb24e1, 0.01926732063293457
966b8c56-7dee-4389-a54f-ec990e7a8607, 0.019224882125854492
c86d022a-add6-48bc-b062-10a6ee666b23, 0.018799543380737305
da81b220-5c80-46a1-ace9-0ffce266d23f, 0.018425703048706055
da71faea-3c93-4536-8cb0-b1315f8a8970, 0.01850128173828125
f4c6d1a3-2865-4f78-97ff-f1b33ef950a8, 0.01972055435180664
bb654e60-2142-46fa-8a2e-f2e7a651ecf2, 0.019413232803344727
beec5b72-eafa-48d8-bb46-79314875583a, 0.02030348777770996
4d151d7a-d4fb-4ce7-9be1-f680af3fde84, 0.02147698402404785
6892f5c4-0593-4ded-a9ff-769a09f769fc, 0.01930856704711914
fcab2887-09f6-48e8-8c5b-4a2696b6fef0, 0.019144535064697266
4bee52e1-1a9d-4e88-a6f4-b7776af5da1e, 0.022145748138427734
b8b42ead-17ea-42c5-9a00-ab9388c978de, 0.024143695831298828
590f3ec0-8783-4bd6-96a4-76eb536237d8, 0.020732402801513672
cfcea963-f620-4707-bc22-56023b8a3008, 0.020715951919555664
e1626ada-be4b-46e8-af41-0651a1bb2207, 0.019512176513671875
1a0bb426-4c1b-4edd-b43a-eb54597ded82, 0.023762226104736328
8cd9e9ba-1bc4-406e-8cf5-6c23961417bc, 0.02131938934326172
2cfbc5dd-e81a-43a8-9596-d57c00648279, 0.018471240997314453
23daa378-e887-42ea-a751-fb079e583726, 0.01896500587463379
b5ff2bd4-9e46-4bee-a88a-9593c1829cc3, 0.01739788055419922
b745c85d-a938-4c64-8ee8-01047062b107, 0.0214231014251709
490795d7-ef48-463d-9f8f-3dde3cf7027f, 0.01765608787536621
bb100ae8-53b8-4ba6-8e7c-76f8879c3744, 0.019098997116088867
c4bb3eed-47cf-45f0-acd4-c962ae02ec4c, 0.017768144607543945
20e2ac75-4ded-46a8-ac24-c6b29fe533f5, 0.01997661590576172
b4b73e0d-ef6e-401f-816a-048b1a17802e, 0.022560596466064453
f96eeeaa-5781-4d24-92cc-0d850110f09e, 0.01949024200439453
daf75f14-4669-4fc4-bb5c-4c5a8496af4d, 0.015743255615234375
74841844-15e1-4d92-9a80-f1d924344b06, 0.020740985870361328
449aa1e7-36a4-48d6-82b9-1f2f722799f6, 0.01944255828857422
6ab2af5a-91d0-48cc-aa86-4c36315d0ecc, 0.02068018913269043
1b821934-acc5-4e5a-ae91-a65a7f1bc53a, 0.018748998641967773
d52ee31d-f3db-406e-b20d-59238e51c65a, 0.019452810287475586
7f996bff-1959-4c84-ba28-139e7706747c, 0.021481990814208984
d49d8909-5045-4fba-889f-5d89bb0b1697, 0.01962876319885254
1e7c71e8-6708-45da-905a-1b6aaa93fa7b, 0.019199848175048828
bd7d21da-0698-4cc8-9e50-c4bcf1085e62, 0.019500017166137695
47bb2944-5324-497d-892c-358c96ad04e0, 0.0204012393951416
09b94668-7484-4058-a3df-eede69b3471c, 0.016930580139160156
c407c1d8-c87a-407f-9438-98c0b072e7bd, 0.01723480224609375
960ded46-48c0-48b8-b6c9-b1a807ba9b99, 0.022031545639038086
6bcee1e7-2cc2-4707-8f6a-1f499b9600a4, 0.020226240158081055
96061fd3-1792-485a-84fe-94e4398170f2, 0.020398378372192383
b6ee2853-f5e9-4af8-bfe7-2e5657c5b67a, 0.021816492080688477
3e08cae0-fe9a-4231-97d2-b44c505b90e5, 0.018892765045166016
d1ab15c9-7f17-4d94-9081-ea806aeded24, 0.019937515258789062
bbf4a6a1-2be3-4001-8296-993071731c6d, 0.02110457420349121
df21f447-a3fb-4439-99d2-ce55cfa49699, 0.019951581954956055
51b9aaf6-7ca5-4764-a8f4-828dcbc5c3b3, 0.020879745483398438
0f4439aa-f576-4db0-ade9-5b643dcdfe38, 0.019487380981445312
ca6feb81-dc32-4f36-94ba-4728e4897390, 0.019150495529174805
f9c88b65-813f-4bcf-9aa2-a2e891b997f0, 0.018671751022338867
8dee03bd-53e2-4d45-96e3-2edb7b77b7a6, 0.02012038230895996
cc153f29-def1-4f4e-82a4-b2918cca7a30, 0.019587993621826172
1f9bf21c-dae7-4b1f-b0d9-3087e14500f4, 0.02277350425720215
5442632f-33b7-4b51-84d6-7a25db60037a, 0.01739501953125
0edb83bd-b843-424a-af92-6358fd095767, 0.018209457397460938
35d92dd1-7fbb-42b0-9595-490b47bc616b, 0.01911187171936035
3c7b2aa8-d806-44ef-aa55-d09535ef1a6c, 0.01898813247680664
3319faf3-a8e4-4b19-a4ac-aee20d6017f0, 0.01859569549560547
164c7dd5-eebb-4262-b210-b5213ac499ff, 0.01761627197265625
a3f9e780-223a-4e29-8996-b746f4101165, 0.019522428512573242
a78e4dac-2264-403a-8396-504593341fe3, 0.017380714416503906
cb72de2e-8bdd-4107-a8de-d3da291339fa, 0.019330739974975586
f1234676-c78a-4090-92bc-fe6e18d39b8f, 0.018988609313964844
e6dc9d4a-45d1-4f0a-97b9-10081f046331, 0.01939535140991211
f1520370-630f-45d3-8113-e7ef93549773, 0.01977396011352539
0cc8b76a-42a5-4ea7-975d-f6c2f827530e, 0.02038860321044922
4b2e520c-5c2b-40b8-82e4-1105406c9c2b, 0.020975351333618164
e66ab1fa-7a05-479e-b5c1-f66030f7cb57, 0.02196192741394043
324b5d1c-df85-4dc6-a900-9db106686dcc, 0.021775484085083008
48a9dcd9-f14f-4b8a-b68f-db754108318c, 0.019100427627563477
f4365206-9f6c-4d4c-89e5-2b2c32cacb52, 0.022526264190673828
ec2759af-d458-48a5-9df8-66fdf85386ed, 0.020360708236694336
5e9a91d8-a7de-4ca3-a268-8cbf323884a6, 0.01822948455810547
41c699d0-4c39-40e6-ac3a-1dfceeffeeb2, 0.020713329315185547
e863eea9-34da-4b7a-9e2c-8cdf86234fdf, 0.018774032592773438
224c2ffa-d427-4df5-8615-ad6961863daf, 0.01958465576171875
95b29064-fa06-4101-ac5a-244406946181, 0.02080225944519043
04f3927f-20bd-4cf0-8a4e-ff6545790a27, 0.018285512924194336
29752ff7-648a-47ec-b583-396cd4526f76, 0.02042984962463379
52fe4646-2419-43dd-bc8e-7f4dc7b41402, 0.02193927764892578
a6c7d59d-eded-48d3-9cb4-d9d6c6e654a1, 0.021257638931274414
a9267035-2ead-4d19-b08e-3d918516a557, 0.01956963539123535
80c2d119-109d-4d16-84d7-587ff82b52b5, 0.01915287971496582
02e490bf-3ae2-4bf0-a2a6-a251beea3c85, 0.019710302352905273
8ce3618c-f675-44e6-9fa2-e9edbef78603, 0.02096867561340332
0d91375d-b52e-4a06-ab9a-05bf4c2b8ae1, 0.0233609676361084
4b4ae425-779f-4026-a069-f021e7dfb69d, 0.023175477981567383
